,Financial Year,Quarter Ending,Quarter,County,City,County_City,key,GDP
22,2017,03/31/2017,3,43,202,43_202,3312017202,2847789.0
23,2017,06/30/2017,4,43,202,43_202,6302017202,2673957.0
24,2018,09/30/2017,1,43,202,43_202,9302017202,3009370.0
25,2018,12/31/2017,2,43,202,43_202,12312017202,3637677.0
26,2018,03/31/2018,3,43,202,43_202,3312018202,2993872.0
27,2018,06/30/2018,4,43,202,43_202,6302018202,2666359.0
28,2019,09/30/2018,1,43,202,43_202,9302018202,2758077.0
29,2019,12/31/2018,2,43,202,43_202,12312018202,3241440.0
30,2019,03/31/2019,3,43,202,43_202,3312019202,3013412.0
31,2019,06/30/2019,4,43,202,43_202,6302019202,2573615.0
32,2020,09/30/2019,1,43,202,43_202,9302019202,2778109.0
33,2020,12/31/2019,2,43,202,43_202,12312019202,3242133.0
34,2020,03/31/2020,3,43,202,43_202,3312020202,2906787.0
35,2020,06/30/2020,4,43,202,43_202,6302020202,2510050.0
36,2021,09/30/2020,1,43,202,43_202,9302020202,2713973.0
37,2021,12/31/2020,2,43,202,43_202,12312020202,3218067.0
38,2021,03/31/2021,3,43,202,43_202,3312021202,2949664.0
39,2021,06/30/2021,4,43,202,43_202,6302021202,2431900.0
40,2022,09/30/2021,1,43,202,43_202,9302021202,2808245.0
41,2022,12/31/2021,2,43,202,43_202,12312021202,3278954.0
42,2022,03/31/2022,3,43,202,43_202,3312022202,2703175.0
43,2022,06/30/2022,4,43,202,43_202,6302022202,2421208.0
0,2012,09/30/2011,1,43,363,43_363,9302011363,3102736.9
1,2012,12/31/2011,2,43,363,43_363,12312011363,3988568.0
2,2012,03/31/2012,3,43,363,43_363,3312012363,4056035.0
3,2012,06/30/2012,4,43,363,43_363,6302012363,2265915.0
4,2013,09/30/2012,1,43,363,43_363,9302012363,3634339.0
5,2013,12/31/2012,2,43,363,43_363,12312012363,3411123.0
6,2013,03/31/2013,3,43,363,43_363,3312013363,3466839.0
7,2013,06/30/2013,4,43,363,43_363,6302013363,2422607.0
8,2014,09/30/2013,1,43,363,43_363,9302013363,2613105.0
9,2014,12/31/2013,2,43,363,43_363,12312013363,2267150.0
10,2014,03/31/2014,3,43,363,43_363,3312014363,2769561.0
11,2014,06/30/2014,4,43,363,43_363,6302014363,2172649.0
12,2015,09/30/2014,1,43,363,43_363,9302014363,2215419.0
13,2015,12/31/2014,2,43,363,43_363,12312014363,2044542.0
14,2015,03/31/2015,3,43,363,43_363,3312015363,2059413.0
15,2015,06/30/2015,4,43,363,43_363,6302015363,2076015.0
16,2016,09/30/2015,1,43,363,43_363,9302015363,2218427.0
17,2016,12/31/2015,2,43,363,43_363,12312015363,2701584.0
18,2016,03/31/2016,3,43,363,43_363,3312016363,2353477.0
19,2016,06/30/2016,4,43,363,43_363,6302016363,2029977.0
20,2016,09/30/2016,1,43,363,43_363,9302016363,2320515.0
21,2016,12/31/2016,2,43,363,43_363,12312016363,2084615.0
22,2017,03/31/2017,3,43,363,43_363,3312017363,2015050.0
23,2017,06/30/2017,4,43,363,43_363,6302017363,1669157.0
24,2018,09/30/2017,1,43,363,43_363,9302017363,2015107.0
25,2018,12/31/2017,2,43,363,43_363,12312017363,1866644.0
26,2018,03/31/2018,3,43,363,43_363,3312018363,1804699.0
27,2018,06/30/2018,4,43,363,43_363,6302018363,1584304.0
28,2019,09/30/2018,1,43,363,43_363,9302018363,1831122.0
29,2019,12/31/2018,2,43,363,43_363,12312018363,1936424.0
30,2019,03/31/2019,3,43,363,43_363,3312019363,2167766.0
31,2019,06/30/2019,4,43,363,43_363,6302019363,1779952.0
32,2020,09/30/2019,1,43,363,43_363,9302019363,1874515.0
33,2020,12/31/2019,2,43,363,43_363,12312019363,1937982.0
34,2020,03/31/2020,3,43,363,43_363,3312020363,1864306.0
35,2020,06/30/2020,4,43,363,43_363,6302020363,1566791.0
36,2021,09/30/2020,1,43,363,43_363,9302020363,1910817.0
37,2021,12/31/2020,2,43,363,43_363,12312020363,1838275.0
38,2021,03/31/2021,3,43,363,43_363,3312021363,1827038.0
39,2021,06/30/2021,4,43,363,43_363,6302021363,1606830.0
40,2022,09/30/2021,1,43,363,43_363,9302021363,1903219.0
41,2022,12/31/2021,2,43,363,43_363,12312021363,1720228.0
42,2022,03/31/2022,3,43,363,43_363,3312022363,1742727.0
43,2022,06/30/2022,4,43,363,43_363,6302022363,1781278.0
0,2012,09/30/2011,1,43,364,43_364,9302011364,10052160.15
1,2012,12/31/2011,2,43,364,43_364,12312011364,10871011.0
2,2012,03/31/2012,3,43,364,43_364,3312012364,11294953.0
3,2012,06/30/2012,4,43,364,43_364,6302012364,8265752.0
4,2013,09/30/2012,1,43,364,43_364,9302012364,8555804.0
5,2013,12/31/2012,2,43,364,43_364,12312012364,9587079.0
6,2013,03/31/2013,3,43,364,43_364,3312013364,9330708.0
7,2013,06/30/2013,4,43,364,43_364,6302013364,7497138.0
8,2014,09/30/2013,1,43,364,43_364,9302013364,8284816.0
9,2014,12/31/2013,2,43,364,43_364,12312013364,8756177.0
10,2014,03/31/2014,3,43,364,43_364,3312014364,10589360.0
11,2014,06/30/2014,4,43,364,43_364,6302014364,8601271.0
12,2015,09/30/2014,1,43,364,43_364,9302014364,8383022.0
13,2015,12/31/2014,2,43,364,43_364,12312014364,10231655.0
14,2015,03/31/2015,3,43,364,43_364,3312015364,9351519.0
15,2015,06/30/2015,4,43,364,43_364,6302015364,8059368.0
16,2016,09/30/2015,1,43,364,43_364,9302015364,8410186.0
17,2016,12/31/2015,2,43,364,43_364,12312015364,9848262.0
18,2016,03/31/2016,3,43,364,43_364,3312016364,9722937.0
19,2016,06/30/2016,4,43,364,43_364,6302016364,7929900.0
20,2016,09/30/2016,1,43,364,43_364,9302016364,9114966.0
21,2016,12/31/2016,2,43,364,43_364,12312016364,10557536.0
22,2017,03/31/2017,3,43,364,43_364,3312017364,10493859.0
23,2017,06/30/2017,4,43,364,43_364,6302017364,8906949.0
24,2018,09/30/2017,1,43,364,43_364,9302017364,9475977.0
25,2018,12/31/2017,2,43,364,43_364,12312017364,10616682.0
26,2018,03/31/2018,3,43,364,43_364,3312018364,10724712.0
27,2018,06/30/2018,4,43,364,43_364,6302018364,8575936.0
28,2019,09/30/2018,1,43,364,43_364,9302018364,9218323.0
29,2019,12/31/2018,2,43,364,43_364,12312018364,10504600.0
30,2019,03/31/2019,3,43,364,43_364,3312019364,10690041.0
31,2019,06/30/2019,4,43,364,43_364,6302019364,8593678.0
32,2020,09/30/2019,1,43,364,43_364,9302019364,9341675.0
33,2020,12/31/2019,2,43,364,43_364,12312019364,10224437.0
34,2020,03/31/2020,3,43,364,43_364,3312020364,9989290.0
35,2020,06/30/2020,4,43,364,43_364,6302020364,8258188.0
36,2021,09/30/2020,1,43,364,43_364,9302020364,8722416.0
37,2021,12/31/2020,2,43,364,43_364,12312020364,10023163.0
38,2021,03/31/2021,3,43,364,43_364,3312021364,9444468.0
39,2021,06/30/2021,4,43,364,43_364,6302021364,7700833.0
40,2022,09/30/2021,1,43,364,43_364,9302021364,8559543.0
41,2022,12/31/2021,2,43,364,43_364,12312021364,9209228.0
42,2022,03/31/2022,3,43,364,43_364,3312022364,9457397.0
43,2022,06/30/2022,4,43,364,43_364,6302022364,7531255.0
0,2012,09/30/2011,1,43,366,43_366,9302011366,390215.93
1,2012,12/31/2011,2,43,366,43_366,12312011366,295606.0
2,2012,03/31/2012,3,43,366,43_366,3312012366,255075.0
3,2012,06/30/2012,4,43,366,43_366,6302012366,238900.0
4,2013,09/30/2012,1,43,366,43_366,9302012366,426899.0
5,2013,12/31/2012,2,43,366,43_366,12312012366,273509.0
6,2013,03/31/2013,3,43,366,43_366,3312013366,241069.0
7,2013,06/30/2013,4,43,366,43_366,6302013366,243847.0
8,2014,09/30/2013,1,43,366,43_366,9302013366,276742.0
9,2014,12/31/2013,2,43,366,43_366,12312013366,216557.0
10,2014,03/31/2014,3,43,366,43_366,3312014366,210632.0
11,2014,06/30/2014,4,43,366,43_366,6302014366,193322.0
12,2015,09/30/2014,1,43,366,43_366,9302014366,213127.0
13,2015,12/31/2014,2,43,366,43_366,12312014366,223814.0
14,2015,03/31/2015,3,43,366,43_366,3312015366,221653.0
15,2015,06/30/2015,4,43,366,43_366,6302015366,196352.0
16,2016,09/30/2015,1,43,366,43_366,9302015366,227636.0
17,2016,12/31/2015,2,43,366,43_366,12312015366,180068.0
18,2016,03/31/2016,3,43,366,43_366,3312016366,202185.0
19,2016,06/30/2016,4,43,366,43_366,6302016366,192071.0
20,2016,09/30/2016,1,43,366,43_366,9302016366,283044.0
21,2016,12/31/2016,2,43,366,43_366,12312016366,197176.0
22,2017,03/31/2017,3,43,366,43_366,3312017366,184246.0
23,2017,06/30/2017,4,43,366,43_366,6302017366,233901.0
24,2018,09/30/2017,1,43,366,43_366,9302017366,243893.0
25,2018,12/31/2017,2,43,366,43_366,12312017366,218839.0
26,2018,03/31/2018,3,43,366,43_366,3312018366,187551.0
27,2018,06/30/2018,4,43,366,43_366,6302018366,185364.0
28,2019,09/30/2018,1,43,366,43_366,9302018366,231482.0
29,2019,12/31/2018,2,43,366,43_366,12312018366,217253.0
30,2019,03/31/2019,3,43,366,43_366,3312019366,204514.0
31,2019,06/30/2019,4,43,366,43_366,6302019366,251980.0
32,2020,09/30/2019,1,43,366,43_366,9302019366,247825.0
33,2020,12/31/2019,2,43,366,43_366,12312019366,234780.0
34,2020,03/31/2020,3,43,366,43_366,3312020366,230147.0
35,2020,06/30/2020,4,43,366,43_366,6302020366,248864.0
36,2021,09/30/2020,1,43,366,43_366,9302020366,248276.0
37,2021,12/31/2020,2,43,366,43_366,12312020366,209905.0
38,2021,03/31/2021,3,43,366,43_366,3312021366,321556.0
39,2021,06/30/2021,4,43,366,43_366,6302021366,350413.0
40,2022,09/30/2021,1,43,366,43_366,9302021366,471698.0
41,2022,12/31/2021,2,43,366,43_366,12312021366,340849.0
42,2022,03/31/2022,3,43,366,43_366,3312022366,413280.0
43,2022,06/30/2022,4,43,366,43_366,6302022366,478564.0
0,2012,09/30/2011,1,43,7,43_7,93020117,144089.89
1,2012,12/31/2011,2,43,7,43_7,123120117,144976.0
2,2012,03/31/2012,3,43,7,43_7,33120127,132385.0
3,2012,06/30/2012,4,43,7,43_7,63020127,241215.0
4,2013,09/30/2012,1,43,7,43_7,93020127,150920.0
5,2013,12/31/2012,2,43,7,43_7,123120127,147769.0
6,2013,03/31/2013,3,43,7,43_7,33120137,289186.0
7,2013,06/30/2013,4,43,7,43_7,63020137,249031.0
8,2014,09/30/2013,1,43,7,43_7,93020137,148424.0
9,2014,12/31/2013,2,43,7,43_7,123120137,144416.0
10,2014,03/31/2014,3,43,7,43_7,33120147,305464.0
11,2014,06/30/2014,4,43,7,43_7,63020147,130694.0
12,2015,09/30/2014,1,43,7,43_7,93020147,163149.0
13,2015,12/31/2014,2,43,7,43_7,123120147,337988.0
14,2015,03/31/2015,3,43,7,43_7,33120157,154332.0
15,2015,06/30/2015,4,43,7,43_7,63020157,113368.0
16,2016,09/30/2015,1,43,7,43_7,93020157,182003.0
17,2016,12/31/2015,2,43,7,43_7,123120157,174158.0
18,2016,03/31/2016,3,43,7,43_7,33120167,254464.0
19,2016,06/30/2016,4,43,7,43_7,63020167,204389.0
20,2016,09/30/2016,1,43,7,43_7,93020167,110027.0
21,2016,12/31/2016,2,43,7,43_7,123120167,231560.0
22,2017,03/31/2017,3,43,7,43_7,33120177,122367.0
23,2017,06/30/2017,4,43,7,43_7,63020177,177225.0
24,2018,09/30/2017,1,43,7,43_7,93020177,114070.0
25,2018,12/31/2017,2,43,7,43_7,123120177,264249.0
26,2018,03/31/2018,3,43,7,43_7,33120187,186853.0
27,2018,06/30/2018,4,43,7,43_7,63020187,85312.0
28,2019,09/30/2018,1,43,7,43_7,93020187,151950.0
29,2019,12/31/2018,2,43,7,43_7,123120187,257265.0
30,2019,03/31/2019,3,43,7,43_7,33120197,260251.0
31,2019,06/30/2019,4,43,7,43_7,63020197,103370.0
32,2020,09/30/2019,1,43,7,43_7,93020197,120842.0
33,2020,12/31/2019,2,43,7,43_7,123120197,192470.0
34,2020,03/31/2020,3,43,7,43_7,33120207,212365.0
35,2020,06/30/2020,4,43,7,43_7,63020207,93826.0
36,2021,09/30/2020,1,43,7,43_7,93020207,122877.0
37,2021,12/31/2020,2,43,7,43_7,123120207,166905.0
38,2021,03/31/2021,3,43,7,43_7,33120217,122617.0
39,2021,06/30/2021,4,43,7,43_7,63020217,106655.0
40,2022,09/30/2021,1,43,7,43_7,93020217,128239.0
41,2022,12/31/2021,2,43,7,43_7,123120217,195537.0
42,2022,03/31/2022,3,43,7,43_7,33120227,301031.0
43,2022,06/30/2022,4,43,7,43_7,63020227,131499.0
0,2012,09/30/2011,1,43,367,43_367,9302011367,188763.33
1,2012,12/31/2011,2,43,367,43_367,12312011367,138846.0
2,2012,03/31/2012,3,43,367,43_367,3312012367,136921.0
3,2012,06/30/2012,4,43,367,43_367,6302012367,128215.0
4,2013,09/30/2012,1,43,367,43_367,9302012367,161555.0
5,2013,12/31/2012,2,43,367,43_367,12312012367,142358.0
6,2013,03/31/2013,3,43,367,43_367,3312013367,124908.0
7,2013,06/30/2013,4,43,367,43_367,6302013367,118452.0
8,2014,09/30/2013,1,43,367,43_367,9302013367,116132.0
9,2014,12/31/2013,2,43,367,43_367,12312013367,112368.0
10,2014,03/31/2014,3,43,367,43_367,3312014367,120469.0
11,2014,06/30/2014,4,43,367,43_367,6302014367,112026.0
12,2015,09/30/2014,1,43,367,43_367,9302014367,91442.0
13,2015,12/31/2014,2,43,367,43_367,12312014367,84802.0
14,2015,03/31/2015,3,43,367,43_367,3312015367,100529.0
15,2015,06/30/2015,4,43,367,43_367,6302015367,120347.0
16,2016,09/30/2015,1,43,367,43_367,9302015367,107191.0
17,2016,12/31/2015,2,43,367,43_367,12312015367,145745.0
18,2016,03/31/2016,3,43,367,43_367,3312016367,145204.0
19,2016,06/30/2016,4,43,367,43_367,6302016367,124782.0
20,2016,09/30/2016,1,43,367,43_367,9302016367,145823.0
21,2016,12/31/2016,2,43,367,43_367,12312016367,117613.0
22,2017,03/31/2017,3,43,367,43_367,3312017367,104754.0
23,2017,06/30/2017,4,43,367,43_367,6302017367,143237.0
24,2018,09/30/2017,1,43,367,43_367,9302017367,103616.0
25,2018,12/31/2017,2,43,367,43_367,12312017367,113156.0
26,2018,06/30/2018,4,43,367,43_367,6302018367,96605.0
27,2019,12/31/2018,2,43,367,43_367,12312018367,107605.0
28,2020,09/30/2019,1,43,367,43_367,9302019367,103575.0
29,2020,12/31/2019,2,43,367,43_367,12312019367,111667.0
30,2020,03/31/2020,3,43,367,43_367,3312020367,105244.0
31,2020,06/30/2020,4,43,367,43_367,6302020367,116571.0
32,2021,09/30/2020,1,43,367,43_367,9302020367,114596.0
33,2021,12/31/2020,2,43,367,43_367,12312020367,104416.0
34,2021,03/31/2021,3,43,367,43_367,3312021367,99263.0
35,2022,09/30/2021,1,43,367,43_367,9302021367,108397.0
36,2022,12/31/2021,2,43,367,43_367,12312021367,119025.0
37,2022,03/31/2022,3,43,367,43_367,3312022367,118878.0
38,2022,06/30/2022,4,43,367,43_367,6302022367,104252.0
0,2012,09/30/2011,1,43,368,43_368,9302011368,230083.11
1,2012,12/31/2011,2,43,368,43_368,12312011368,201460.0
2,2012,03/31/2012,3,43,368,43_368,3312012368,236258.0
3,2012,06/30/2012,4,43,368,43_368,6302012368,169101.0
4,2013,09/30/2012,1,43,368,43_368,9302012368,233639.0
5,2013,12/31/2012,2,43,368,43_368,12312012368,159819.0
6,2013,03/31/2013,3,43,368,43_368,3312013368,208076.0
7,2013,06/30/2013,4,43,368,43_368,6302013368,280668.0
8,2014,09/30/2013,1,43,368,43_368,9302013368,322301.0
9,2014,12/31/2013,2,43,368,43_368,12312013368,233194.0
10,2014,03/31/2014,3,43,368,43_368,3312014368,243179.0
11,2014,06/30/2014,4,43,368,43_368,6302014368,269905.0
12,2015,09/30/2014,1,43,368,43_368,9302014368,273703.0
13,2015,12/31/2014,2,43,368,43_368,12312014368,226582.0
14,2015,03/31/2015,3,43,368,43_368,3312015368,253063.0
15,2015,06/30/2015,4,43,368,43_368,6302015368,215358.0
16,2016,09/30/2015,1,43,368,43_368,9302015368,258883.0
17,2016,12/31/2015,2,43,368,43_368,12312015368,212423.0
18,2016,03/31/2016,3,43,368,43_368,3312016368,191394.0
19,2016,06/30/2016,4,43,368,43_368,6302016368,252343.0
20,2016,09/30/2016,1,43,368,43_368,9302016368,211047.0
21,2016,12/31/2016,2,43,368,43_368,12312016368,200972.0
22,2017,03/31/2017,3,43,368,43_368,3312017368,163236.0
23,2017,06/30/2017,4,43,368,43_368,6302017368,217288.0
24,2018,09/30/2017,1,43,368,43_368,9302017368,197769.0
25,2018,12/31/2017,2,43,368,43_368,12312017368,158866.0
26,2018,03/31/2018,3,43,368,43_368,3312018368,202288.0
27,2018,06/30/2018,4,43,368,43_368,6302018368,174305.0
28,2019,09/30/2018,1,43,368,43_368,9302018368,193095.0
29,2019,12/31/2018,2,43,368,43_368,12312018368,221312.0
30,2019,03/31/2019,3,43,368,43_368,3312019368,183701.0
31,2019,06/30/2019,4,43,368,43_368,6302019368,219269.0
32,2020,09/30/2019,1,43,368,43_368,9302019368,203241.0
33,2020,12/31/2019,2,43,368,43_368,12312019368,206570.0
34,2020,03/31/2020,3,43,368,43_368,3312020368,185053.0
35,2020,06/30/2020,4,43,368,43_368,6302020368,238727.0
36,2021,09/30/2020,1,43,368,43_368,9302020368,220827.0
37,2021,12/31/2020,2,43,368,43_368,12312020368,203507.0
38,2021,03/31/2021,3,43,368,43_368,3312021368,214018.0
39,2021,06/30/2021,4,43,368,43_368,6302021368,257812.0
40,2022,09/30/2021,1,43,368,43_368,9302021368,252701.0
41,2022,12/31/2021,2,43,368,43_368,12312021368,188500.0
42,2022,03/31/2022,3,43,368,43_368,3312022368,149357.0
0,2012,09/30/2011,1,43,369,43_369,9302011369,4161304.61
1,2012,12/31/2011,2,43,369,43_369,12312011369,4094758.0
2,2012,03/31/2012,3,43,369,43_369,3312012369,3968853.0
3,2012,06/30/2012,4,43,369,43_369,6302012369,3213956.0
4,2013,09/30/2012,1,43,369,43_369,9302012369,3543284.0
5,2013,12/31/2012,2,43,369,43_369,12312012369,3368410.0
6,2013,03/31/2013,3,43,369,43_369,3312013369,2970507.0
7,2013,06/30/2013,4,43,369,43_369,6302013369,2663184.0
8,2014,09/30/2013,1,43,369,43_369,9302013369,3130128.0
9,2014,12/31/2013,2,43,369,43_369,12312013369,2991013.0
10,2014,03/31/2014,3,43,369,43_369,3312014369,3542204.0
11,2014,06/30/2014,4,43,369,43_369,6302014369,3004216.0
12,2015,09/30/2014,1,43,369,43_369,9302014369,3248760.0
13,2015,12/31/2014,2,43,369,43_369,12312014369,3076537.0
14,2015,03/31/2015,3,43,369,43_369,3312015369,3185014.0
15,2015,06/30/2015,4,43,369,43_369,6302015369,2718464.0
16,2016,09/30/2015,1,43,369,43_369,9302015369,3236826.0
17,2016,12/31/2015,2,43,369,43_369,12312015369,2909425.0
18,2016,03/31/2016,3,43,369,43_369,3312016369,3076408.0
19,2016,06/30/2016,4,43,369,43_369,6302016369,2600767.0
20,2016,09/30/2016,1,43,369,43_369,9302016369,2891407.0
21,2016,12/31/2016,2,43,369,43_369,12312016369,2846249.0
22,2017,03/31/2017,3,43,369,43_369,3312017369,2882917.0
23,2017,06/30/2017,4,43,369,43_369,6302017369,2749814.0
24,2018,09/30/2017,1,43,369,43_369,9302017369,2915528.0
25,2018,12/31/2017,2,43,369,43_369,12312017369,2828719.0
26,2018,03/31/2018,3,43,369,43_369,3312018369,3073470.0
27,2018,06/30/2018,4,43,369,43_369,6302018369,2624014.0
28,2019,09/30/2018,1,43,369,43_369,9302018369,3006075.0
29,2019,12/31/2018,2,43,369,43_369,12312018369,2809740.0
30,2019,03/31/2019,3,43,369,43_369,3312019369,3068996.0
31,2019,06/30/2019,4,43,369,43_369,6302019369,2563050.0
32,2020,09/30/2019,1,43,369,43_369,9302019369,2783761.0
33,2020,12/31/2019,2,43,369,43_369,12312019369,2784041.0
34,2020,03/31/2020,3,43,369,43_369,3312020369,3138868.0
35,2020,06/30/2020,4,43,369,43_369,6302020369,2695401.0
36,2021,09/30/2020,1,43,369,43_369,9302020369,2967797.0
37,2021,12/31/2020,2,43,369,43_369,12312020369,2674121.0
38,2021,03/31/2021,3,43,369,43_369,3312021369,2729099.0
39,2021,06/30/2021,4,43,369,43_369,6302021369,2632562.0
40,2022,09/30/2021,1,43,369,43_369,9302021369,3043276.0
41,2022,12/31/2021,2,43,369,43_369,12312021369,2615141.0
42,2022,03/31/2022,3,43,369,43_369,3312022369,2675572.0
43,2022,06/30/2022,4,43,369,43_369,6302022369,2324281.0
0,2012,09/30/2011,1,44,371,44_371,9302011371,69054726.02
1,2012,12/31/2011,2,44,371,44_371,12312011371,61667297.0
2,2012,03/31/2012,3,44,371,44_371,3312012371,48208041.0
3,2012,06/30/2012,4,44,371,44_371,6302012371,43914483.0
4,2013,09/30/2012,1,44,371,44_371,9302012371,45258864.0
5,2013,12/31/2012,2,44,371,44_371,12312012371,52352984.0
6,2013,03/31/2013,3,44,371,44_371,3312013371,44141034.0
7,2013,06/30/2013,4,44,371,44_371,6302013371,37684907.0
8,2014,09/30/2013,1,44,371,44_371,9302013371,39281528.0
9,2014,12/31/2013,2,44,371,44_371,12312013371,41216124.0
10,2014,03/31/2014,3,44,371,44_371,3312014371,44188289.0
11,2014,06/30/2014,4,44,371,44_371,6302014371,36600072.0
12,2015,09/30/2014,1,44,371,44_371,9302014371,40317260.0
13,2015,12/31/2014,2,44,371,44_371,12312014371,43596223.0
14,2015,03/31/2015,3,44,371,44_371,3312015371,38824763.0
15,2015,06/30/2015,4,44,371,44_371,6302015371,36372754.0
16,2016,09/30/2015,1,44,371,44_371,9302015371,40051327.0
17,2016,12/31/2015,2,44,371,44_371,12312015371,41349215.0
18,2016,03/31/2016,3,44,371,44_371,3312016371,39978942.0
19,2016,06/30/2016,4,44,371,44_371,6302016371,27256474.0
20,2016,09/30/2016,1,44,371,44_371,9302016371,34029822.0
21,2016,12/31/2016,2,44,371,44_371,12312016371,34913905.0
22,2017,03/31/2017,3,44,371,44_371,3312017371,35981113.0
23,2017,06/30/2017,4,44,371,44_371,6302017371,32519997.0
24,2018,09/30/2017,1,44,371,44_371,9302017371,42100075.0
25,2018,12/31/2017,2,44,371,44_371,12312017371,43626661.0
26,2018,03/31/2018,3,44,371,44_371,3312018371,43656548.0
27,2018,06/30/2018,4,44,371,44_371,6302018371,34120786.0
28,2019,09/30/2018,1,44,371,44_371,9302018371,42637251.0
29,2019,12/31/2018,2,44,371,44_371,12312018371,41252837.0
30,2019,03/31/2019,3,44,371,44_371,3312019371,39019738.0
31,2019,06/30/2019,4,44,371,44_371,6302019371,35311653.0
32,2020,09/30/2019,1,44,371,44_371,9302019371,40293396.0
33,2020,12/31/2019,2,44,371,44_371,12312019371,39455336.0
34,2020,03/31/2020,3,44,371,44_371,3312020371,38947495.0
35,2020,06/30/2020,4,44,371,44_371,6302020371,30969706.0
36,2021,09/30/2020,1,44,371,44_371,9302020371,38132413.0
37,2021,12/31/2020,2,44,371,44_371,12312020371,38627971.0
38,2021,03/31/2021,3,44,371,44_371,3312021371,36020069.0
39,2021,06/30/2021,4,44,371,44_371,6302021371,30015732.0
40,2022,09/30/2021,1,44,371,44_371,9302021371,37928101.0
41,2022,12/31/2021,2,44,371,44_371,12312021371,38098348.0
42,2022,03/31/2022,3,44,371,44_371,3312022371,35435647.0
43,2022,06/30/2022,4,44,371,44_371,6302022371,30129116.0
0,2012,09/30/2011,1,44,372,44_372,9302011372,480127.21
1,2012,12/31/2011,2,44,372,44_372,12312011372,472928.0
2,2012,03/31/2012,3,44,372,44_372,3312012372,533124.0
3,2012,06/30/2012,4,44,372,44_372,6302012372,439707.0
4,2013,09/30/2012,1,44,372,44_372,9302012372,372331.0
5,2013,12/31/2012,2,44,372,44_372,12312012372,581555.0
6,2013,03/31/2013,3,44,372,44_372,3312013372,399634.0
7,2013,06/30/2013,4,44,372,44_372,6302013372,489046.0
8,2014,09/30/2013,1,44,372,44_372,9302013372,492309.0
9,2014,12/31/2013,2,44,372,44_372,12312013372,471191.0
10,2014,03/31/2014,3,44,372,44_372,3312014372,350983.0
11,2014,06/30/2014,4,44,372,44_372,6302014372,320096.0
12,2015,09/30/2014,1,44,372,44_372,9302014372,437902.0
13,2015,12/31/2014,2,44,372,44_372,12312014372,652330.0
14,2015,03/31/2015,3,44,372,44_372,3312015372,407240.0
15,2015,06/30/2015,4,44,372,44_372,6302015372,348149.0
16,2016,09/30/2015,1,44,372,44_372,9302015372,366148.0
17,2016,12/31/2015,2,44,372,44_372,12312015372,591282.0
18,2016,03/31/2016,3,44,372,44_372,3312016372,626813.0
19,2016,06/30/2016,4,44,372,44_372,6302016372,402510.0
