,City,Financial Year,Quarter Ending,Quarter,key
3869,820,2023,09/30/2022,1,9302022820
3870,822,2024,12/31/2023,2,12312023822
3871,822,2024,09/30/2023,1,9302023822
3872,822,2023,06/30/2023,4,6302023822
3873,822,2023,03/31/2023,3,3312023822
3874,822,2023,12/31/2022,2,12312022822
3875,822,2023,09/30/2022,1,9302022822
3876,823,2024,12/31/2023,2,12312023823
3877,823,2024,09/30/2023,1,9302023823
3878,823,2023,06/30/2023,4,6302023823
3879,823,2023,03/31/2023,3,3312023823
3880,823,2023,12/31/2022,2,12312022823
3881,823,2023,09/30/2022,1,9302022823
3882,824,2024,12/31/2023,2,12312023824
3883,824,2024,09/30/2023,1,9302023824
3884,824,2023,06/30/2023,4,6302023824
3885,824,2023,03/31/2023,3,3312023824
3886,824,2023,12/31/2022,2,12312022824
3887,824,2023,09/30/2022,1,9302022824
3888,825,2024,12/31/2023,2,12312023825
3889,825,2024,09/30/2023,1,9302023825
3890,825,2023,06/30/2023,4,6302023825
3891,825,2023,03/31/2023,3,3312023825
3892,825,2023,12/31/2022,2,12312022825
3893,825,2023,09/30/2022,1,9302022825
3894,827,2024,12/31/2023,2,12312023827
3895,827,2024,09/30/2023,1,9302023827
3896,827,2023,06/30/2023,4,6302023827
3897,827,2023,03/31/2023,3,3312023827
3898,827,2023,12/31/2022,2,12312022827
3899,827,2023,09/30/2022,1,9302022827
3900,828,2024,12/31/2023,2,12312023828
3901,828,2024,09/30/2023,1,9302023828
3902,828,2023,06/30/2023,4,6302023828
3903,828,2023,03/31/2023,3,3312023828
3904,828,2023,12/31/2022,2,12312022828
3905,828,2023,09/30/2022,1,9302022828
3906,829,2024,12/31/2023,2,12312023829
3907,829,2024,09/30/2023,1,9302023829
3908,829,2023,06/30/2023,4,6302023829
3909,829,2023,03/31/2023,3,3312023829
3910,829,2023,12/31/2022,2,12312022829
3911,829,2023,09/30/2022,1,9302022829
3912,830,2024,12/31/2023,2,12312023830
3913,830,2024,09/30/2023,1,9302023830
3914,830,2023,06/30/2023,4,6302023830
3915,830,2023,03/31/2023,3,3312023830
3916,830,2023,12/31/2022,2,12312022830
3917,830,2023,09/30/2022,1,9302022830
3918,832,2024,12/31/2023,2,12312023832
3919,832,2024,09/30/2023,1,9302023832
3920,832,2023,06/30/2023,4,6302023832
3921,832,2023,03/31/2023,3,3312023832
3922,832,2023,12/31/2022,2,12312022832
3923,832,2023,09/30/2022,1,9302022832
3924,833,2024,12/31/2023,2,12312023833
3925,833,2024,09/30/2023,1,9302023833
3926,833,2023,06/30/2023,4,6302023833
3927,833,2023,03/31/2023,3,3312023833
3928,833,2023,12/31/2022,2,12312022833
3929,833,2023,09/30/2022,1,9302022833
3930,836,2024,12/31/2023,2,12312023836
3931,836,2024,09/30/2023,1,9302023836
3932,836,2023,06/30/2023,4,6302023836
3933,836,2023,03/31/2023,3,3312023836
3934,836,2023,12/31/2022,2,12312022836
3935,836,2023,09/30/2022,1,9302022836
3936,837,2024,12/31/2023,2,12312023837
3937,837,2024,09/30/2023,1,9302023837
3938,837,2023,06/30/2023,4,6302023837
3939,837,2023,03/31/2023,3,3312023837
3940,837,2023,12/31/2022,2,12312022837
3941,837,2023,09/30/2022,1,9302022837
3942,838,2024,12/31/2023,2,12312023838
3943,838,2024,09/30/2023,1,9302023838
3944,838,2023,06/30/2023,4,6302023838
3945,838,2023,03/31/2023,3,3312023838
3946,838,2023,12/31/2022,2,12312022838
3947,838,2023,09/30/2022,1,9302022838
3948,839,2024,12/31/2023,2,12312023839
3949,839,2024,09/30/2023,1,9302023839
3950,839,2023,06/30/2023,4,6302023839
3951,839,2023,03/31/2023,3,3312023839
3952,839,2023,12/31/2022,2,12312022839
3953,839,2023,09/30/2022,1,9302022839
3954,840,2024,12/31/2023,2,12312023840
3955,840,2024,09/30/2023,1,9302023840
3956,840,2023,06/30/2023,4,6302023840
3957,840,2023,03/31/2023,3,3312023840
3958,840,2023,12/31/2022,2,12312022840
3959,840,2023,09/30/2022,1,9302022840
3960,841,2024,12/31/2023,2,12312023841
3961,841,2024,09/30/2023,1,9302023841
3962,841,2023,06/30/2023,4,6302023841
3963,841,2023,03/31/2023,3,3312023841
3964,841,2023,12/31/2022,2,12312022841
3965,841,2023,09/30/2022,1,9302022841
3966,842,2024,12/31/2023,2,12312023842
3967,842,2024,09/30/2023,1,9302023842
3968,842,2023,06/30/2023,4,6302023842
3969,842,2023,03/31/2023,3,3312023842
3970,842,2023,12/31/2022,2,12312022842
3971,842,2023,09/30/2022,1,9302022842
