polar_area,amino_acid_count,isoelectric_point,avg_hydrophobicity,binding_volume,hydrophobic_charge_interaction,protein_mass
84.03224,693,6.636636,0.598056,18.945209,17.67377,322.594191
74.565615,863,8.868864,0.599168,9.147568,40.976004,466.461191
119.13191,258,7.310831,0.773033,11.365702,21.907041,375.876467
35.301151,1486,7.530115,0.690842,20.289191,28.707599,560.852412
81.268409,1195,6.520151,0.770318,17.081953,27.451354,589.50079
62.159258,1412,6.586208,0.728655,14.239053,30.631956,404.541146
89.426383,1393,6.760359,0.570297,18.891855,9.737238,704.932855
76.642079,281,6.95664,0.722265,18.518687,34.192907,402.344315
68.979648,487,6.395998,0.623558,12.706546,1.995362,378.750529
96.436243,1147,7.029121,0.513,19.46024,21.513193,480.339879
34.093449,1346,5.106666,0.666397,13.733786,20.108298,491.348972
55.57035,485,5.144258,0.673929,18.018412,19.924462,453.164722
93.732332,365,6.732056,0.588509,18.664405,3.123588,328.384149
68.398235,248,7.305245,0.621026,16.043051,15.231375,339.756986
155.047605,376,7.243728,0.821091,10.303836,27.821864,405.36281
88.016455,530,6.433107,0.442962,13.213354,30.549572,516.358822
58.986001,889,6.491941,0.722803,15.818909,28.953556,626.723397
59.9331,991,6.390813,0.526921,17.311734,12.455395,487.52492
89.692538,1175,6.868915,0.709377,22.242684,21.875832,519.705216
47.020408,554,8.457096,0.512915,18.525491,27.09145,352.576036
40.302537,1314,4.543788,0.571404,19.828355,20.416633,497.360021
78.291461,1459,7.760925,0.725259,16.043641,36.362084,654.992542
101.431097,439,4.07273,0.646715,13.125419,27.820858,387.523114
97.343313,1129,7.16677,0.61895,16.046786,33.588144,486.672426
100.734181,950,8.142662,0.666396,15.387534,32.200482,615.741985
125.729295,555,6.646924,0.643506,9.784988,43.542039,515.364715
111.452318,1369,5.886419,0.646594,14.981748,16.891935,504.707629
67.395649,448,7.954922,0.702914,13.522081,19.596354,343.388112
75.503831,1463,4.720368,0.581257,23.564457,25.005782,482.165157
52.127856,1272,5.977845,0.740929,12.172533,23.204039,737.217188
88.678165,462,6.292087,0.678805,14.030118,28.190164,454.108389
120.929915,1286,7.058547,0.477602,12.617999,15.414723,406.340529
72.302053,902,6.293773,0.629981,16.682714,17.387958,277.814039
54.539373,1053,5.817468,0.538053,14.434445,14.502393,411.97129
97.17977,471,7.224907,0.607397,15.567773,39.519889,337.555319
89.811387,1167,6.760445,0.590603,12.121273,31.009459,386.791526
100.169554,1400,6.918874,0.522073,13.961339,13.159405,671.223793
53.450553,1123,6.74072,0.6853,13.607747,23.264646,530.623054
108.44551,1185,5.998702,0.638688,15.139912,11.69379,448.792205
83.525941,1423,8.8811,0.605064,10.59186,11.079824,537.246351
76.028492,1282,5.830465,0.662979,13.146341,29.207853,434.99237
90.320815,1238,7.445734,0.727867,18.723876,18.292958,567.770217
34.94947,1242,8.200679,0.657204,14.700687,7.404687,490.395951
62.964561,252,5.125527,0.624056,19.594701,39.333964,426.403509
52.198666,1044,5.413396,0.638882,16.550484,30.795207,523.154455
98.581943,757,6.577071,0.702519,8.732028,41.47286,291.922214
131.180094,991,6.647579,0.56845,13.864924,20.380878,480.825527
44.603505,1115,5.187397,0.608361,16.323595,9.567942,446.777721
79.030209,1362,8.207735,0.65952,10.966087,8.046799,448.568844
44.474468,1397,5.996707,0.632806,11.300811,38.950162,604.929348
58.15305,1374,3.134127,0.597153,13.957336,8.637761,604.872489
77.525188,310,5.369662,0.576528,14.529986,35.675181,199.189796
155.992689,1286,5.673981,0.690979,12.712737,15.305127,576.126716
62.764683,520,6.737736,0.614051,15.992203,20.430601,468.512668
78.235726,351,6.12716,0.620069,17.342697,20.012465,305.95371
94.051034,1235,8.345114,0.794904,17.770541,22.304102,733.089034
85.02462,940,3.031244,0.704128,17.323286,11.129454,451.353905
101.437638,1158,6.103448,0.419273,17.503719,18.502297,371.220353
60.703404,1326,6.516698,0.470736,17.031146,27.434561,748.417127
56.343135,1233,6.602165,0.575922,11.938405,18.592791,600.123101
93.529632,1042,5.904234,0.355978,12.793171,6.385263,296.103293
88.824481,584,6.953839,0.673538,14.417782,33.824331,462.446487
54.635806,928,5.715566,0.657762,11.000847,23.501345,477.542605
59.700956,1353,8.321564,0.583,18.292958,33.30063,575.293275
72.39171,1301,5.835753,0.552154,11.554408,26.922841,667.287371
90.865182,631,5.571082,0.650078,12.481083,41.79068,303.614994
111.793499,1100,8.037945,0.594711,11.117134,24.383257,487.397873
83.741157,1144,4.813924,0.498253,19.196484,45.819693,524.816342
79.385859,871,5.909727,0.671332,15.275824,15.090837,449.057394
49.280542,1168,4.945971,0.726545,16.419223,31.564886,429.248856
67.687121,390,5.254538,0.582851,20.885213,19.283664,399.264807
57.648663,1281,5.464488,0.552474,13.860209,23.165958,477.611442
69.153015,1134,7.578908,0.619775,15.628749,17.440755,639.05907
78.633805,337,6.44823,0.600562,17.794004,23.155518,416.892204
54.782359,1300,8.342296,0.712614,12.889562,36.818997,588.047681
90.976221,1232,7.940594,0.621711,14.308488,0.594379,400.986994
91.927368,1285,7.910157,0.576043,15.243819,19.401724,613.688533
105.268201,1445,4.73269,0.686335,12.466627,22.882779,570.36421
70.83485,1253,5.140353,0.898408,15.094184,33.725843,569.476992
92.949732,204,6.716512,0.706944,17.785487,21.85981,371.884245
62.256384,977,7.076385,0.601748,16.769093,37.769691,499.916355
65.179296,626,5.915962,0.673206,16.284539,37.496979,242.320323
105.560242,1333,8.60722,0.772689,16.213483,27.252613,595.148153
71.300672,1251,6.667864,0.678465,12.380753,42.879292,441.990563
71.459088,730,7.278768,0.504275,19.411742,7.4776,316.413667
74.01278,669,6.189733,0.48846,21.718836,29.287095,466.306293
114.176599,748,3.894206,0.561255,16.791878,34.437169,619.955321
58.457913,1197,4.605158,0.57584,21.675955,27.633174,414.111212
64.604308,1062,8.264825,0.830713,18.31814,0.589781,509.225387
102.2165,810,6.53584,0.640783,10.585658,8.311721,496.661394
73.483327,550,7.828807,0.626683,17.85563,-11.998613,408.265864
90.493786,1344,6.618485,0.563619,16.3203,8.855698,377.80746
48.089501,674,4.483635,0.715693,18.424042,20.151873,600.48661
76.547774,330,6.897833,0.753945,11.722652,34.292557,238.05553
60.404048,1294,6.24377,0.639192,10.394381,-13.901556,646.199951
114.906419,1473,5.180681,0.766315,18.540956,15.83793,596.944014
59.748534,516,5.644943,0.832422,16.083508,25.98776,149.704488
74.640554,758,7.216392,0.672031,18.097813,39.767437,421.171895
58.879039,458,5.600443,0.709485,11.741818,21.941658,359.97726
108.807675,1019,5.825151,0.490471,15.728544,23.017503,480.885805
32.990365,432,6.015399,0.695498,14.154508,21.036747,341.054947
79.919564,517,5.606634,0.646045,16.537174,32.849269,444.466971
76.747792,392,7.041464,0.710985,12.783623,22.572779,138.248174
54.090307,205,8.23514,0.698937,12.306339,13.542804,332.410975
63.963647,1198,8.013295,0.729334,14.145026,27.03419,486.989021
34.618376,612,6.273412,0.572324,16.56834,32.998083,179.310048
47.991994,1454,5.421134,0.687301,14.377884,18.469689,604.902919
17.575507,226,5.603871,0.685525,11.866451,33.210938,203.649731
60.563483,911,6.417057,0.68528,15.633821,24.108607,351.805696
72.267761,1363,8.169613,0.575408,15.514467,27.892719,502.678017
75.548066,876,6.801497,0.564878,13.118566,10.118619,365.96673
110.398237,837,4.509847,0.582731,13.601224,9.951416,465.204483
37.952237,609,5.868295,0.582089,8.767805,22.244436,425.976208
50.273638,872,5.966138,0.709743,18.896665,29.899002,291.568632
106.703654,318,4.854764,0.55282,15.108702,26.658641,290.056105
77.203834,1342,6.081574,0.75595,15.770361,7.047403,507.652407
87.287227,1491,6.905952,0.507789,16.831503,38.900162,605.65796
73.623169,1481,6.986327,0.696746,13.76358,14.66979,631.637003
83.479892,240,5.76107,0.682842,20.824565,20.893349,279.294171
124.52008,305,10.335224,0.421599,16.362953,30.323086,452.823315
93.794249,1153,7.579422,0.495206,16.358765,32.073301,685.9814
109.681525,361,6.324978,0.597235,10.397767,21.118178,283.443793
91.06076,675,5.875763,0.737948,15.759717,26.340491,443.453838
52.952709,641,6.179638,0.684227,22.222092,22.959769,386.0021
66.04026,744,8.474412,0.635653,12.369341,50.908383,517.452197
88.862575,390,6.949823,0.640785,10.498931,8.105406,406.573515
49.043935,1122,9.079486,0.643882,14.62889,17.29029,506.849909
57.848787,1466,8.217467,0.713916,17.391662,32.265959,275.565458
87.883274,276,7.313681,0.789373,18.486077,17.133213,252.602192
65.692368,569,5.489185,0.68803,15.705475,15.795586,418.860586
80.597271,570,8.040469,0.735228,16.34789,17.422963,442.444981
78.186143,1004,7.800957,0.61331,18.317521,11.594761,451.369892
64.335553,936,7.173283,0.709644,15.068423,12.023588,530.161161
86.65963,1152,5.852914,0.586115,20.990593,25.66161,561.866228
97.607051,241,6.061941,0.667714,19.146386,15.503713,447.139127
91.641681,233,6.337756,0.65077,10.80927,27.01233,240.90042
64.529603,292,5.771444,0.809772,14.768619,20.214721,369.431215
55.867196,438,5.591355,0.680921,14.796499,10.066713,424.157832
69.535909,975,5.632095,0.676494,9.954743,23.315857,292.356819
77.221162,1296,7.7381,0.665521,18.166902,31.157288,586.284198
106.093001,893,5.575551,0.65482,14.53939,33.670063,468.326926
44.03797,639,6.890469,0.599732,12.083492,-0.137303,453.634402
94.676637,278,6.903809,0.808902,10.683122,24.469592,326.191003
67.695508,668,6.169363,0.547948,20.162678,-2.706601,633.170276
52.948118,501,4.874373,0.636761,19.202535,11.34361,303.731555
92.531704,1139,7.261605,0.616855,16.872962,33.5177,554.800198
55.484436,941,5.60695,0.733383,14.584769,39.779709,551.059452
73.621156,875,6.589408,0.653447,10.199926,28.676571,467.731864
57.122486,378,6.192908,0.816073,22.174514,36.887427,397.444438
78.594903,578,6.382254,0.567245,16.995039,27.064058,376.657488
81.775979,1112,8.642479,0.620345,14.996371,23.076976,409.030967
63.528147,1088,6.90051,0.789346,14.053332,14.031719,473.261717
124.524224,1496,5.352634,0.624456,13.099771,15.994022,673.397695
79.931916,640,5.897029,0.706646,14.497591,13.838481,483.708381
53.248826,1194,4.63298,0.662067,13.804864,26.017579,478.2008
92.853728,397,4.167285,0.590349,13.512692,2.317363,385.626945
43.270111,729,5.304115,0.625544,13.307839,19.424941,411.063081
67.322693,1346,5.614129,0.629853,17.901106,11.826494,477.26581
43.216922,578,8.591737,0.575543,18.582694,25.239365,499.77999
95.78009,859,6.749708,0.613945,17.387081,42.969547,466.754115
85.595014,519,4.591017,0.635913,14.52754,27.117917,489.340192
121.049831,876,6.62945,0.68788,15.590976,27.474883,454.83835
76.333714,447,5.557364,0.765465,17.984388,12.744703,566.287807
44.199213,1134,7.530367,0.74225,23.403621,22.230682,451.252192
84.411936,410,5.159188,0.485395,14.610617,16.100959,302.689843
58.454314,1170,6.609235,0.647566,15.650707,26.867081,500.139429
42.063397,925,6.923593,0.773108,21.899364,34.818519,443.290094
102.689928,1442,6.921715,0.572469,13.137228,28.145863,648.099715
62.861584,850,8.329291,0.628831,13.743435,36.005134,374.083487
3.145594,1357,6.962801,0.574478,16.269524,47.993774,469.426321
48.662276,678,6.453265,0.540378,13.811389,40.016972,469.456455
88.863068,832,8.066193,0.44981,16.710324,16.191843,518.500515
77.745596,621,6.223607,0.541108,18.368753,23.224683,486.292821
71.25196,731,7.807785,0.746802,11.961932,35.910157,474.593012
70.890187,1449,5.753144,0.616927,12.292678,13.997061,493.285884
105.453066,458,4.555786,0.561941,17.663898,3.383065,321.156164
83.802625,927,6.029799,0.870403,15.225243,26.665897,430.376823
78.046477,517,8.32749,0.772164,17.669955,21.279346,233.619074
58.280415,226,6.609244,0.666781,16.867096,3.675212,413.539503
102.081261,1017,7.378807,0.574668,13.719591,47.086754,614.284044
80.343824,695,6.242255,0.972239,17.080204,28.083864,451.857227
83.398261,1188,6.285633,0.664022,12.659741,25.407624,300.110937
67.155504,1151,8.123129,0.690315,19.499745,24.927758,511.663942
48.700375,314,4.669373,0.70474,7.241384,22.888657,199.441466
115.03509,458,5.775933,0.592479,13.369001,27.427354,259.378928
66.644015,1388,7.212774,0.681893,16.155214,15.209918,456.118193
49.999674,559,7.14207,0.577615,11.087028,14.955037,365.40381
66.54084,625,5.828081,0.575515,16.83754,29.769183,340.942592
41.186886,1199,6.686343,0.623994,19.068688,21.664108,518.205747
34.261671,1359,5.65268,0.644383,11.979681,11.343763,560.818493
90.443504,446,6.69664,0.772687,10.27038,31.284622,370.136128
69.139318,1113,6.075976,0.603599,13.888742,45.157644,686.100241
79.013444,1428,5.241258,0.690962,19.852117,21.983286,724.323827
117.212646,807,4.507731,0.526431,8.888606,13.621539,533.25792
131.311854,243,7.963624,0.434935,17.557308,20.229686,439.905766
90.148764,946,5.399211,0.623672,11.036758,36.454462,482.214176
71.94314,566,7.371592,0.603429,15.627563,29.540081,484.389351
80.782283,937,5.751146,0.626764,12.570583,-8.787311,635.49968
115.594788,425,5.778064,0.582734,20.076137,37.76917,322.166633
71.809705,641,5.317073,0.739078,14.681898,29.361319,310.963486
120.369681,912,6.652875,0.69439,16.635341,19.893645,579.342573
102.421217,1065,5.254989,0.583853,19.210543,34.311925,485.316766
56.2607,799,5.632218,0.542666,16.935975,11.780771,520.701084
87.460797,306,5.513893,0.73039,14.496926,16.727178,419.015542
59.712672,533,7.826455,0.624824,12.560403,36.42643,402.177573
81.089094,419,7.776405,0.706018,18.239555,25.848557,354.087795
92.366633,815,6.57893,0.70588,14.999243,19.392296,553.166646
31.662306,304,5.075801,0.831177,16.008999,40.534069,405.310704
26.247603,920,4.925457,0.629816,19.383961,13.486926,486.724246
78.119012,922,7.989629,0.411287,12.476616,8.298222,562.558501
94.613653,1190,5.091764,0.814102,15.454561,15.674011,380.565892
87.977426,558,5.412471,0.645314,18.545559,30.120142,540.510488
94.896918,414,6.559762,0.467572,19.431689,31.075898,328.808863
88.139813,1057,6.27727,0.571129,13.687211,18.874797,500.489068
97.398593,1185,6.967671,0.684645,14.820195,19.431527,629.977239
90.132024,373,5.867891,0.76723,20.489455,12.955677,325.259136
105.223254,585,9.257634,0.828773,15.835051,23.527674,345.70582
77.133684,882,6.998135,0.685653,15.770519,17.977186,577.627127
101.079484,495,4.432909,0.618536,15.126681,22.006495,456.561858
96.633279,241,6.508198,0.492117,13.167682,8.561933,327.225723
58.74825,445,7.2841,0.6336,15.75449,37.527145,354.923079
104.654552,390,5.65493,0.665264,17.95856,13.948373,394.651686
64.634422,1166,4.879778,0.643696,18.243735,24.302109,630.961915
39.575249,909,4.320467,0.71997,14.526384,24.527127,510.081895
94.486349,1110,7.127581,0.453276,13.635752,3.508704,658.158749
129.96666,591,6.42318,0.644919,16.139201,36.393633,379.510481
87.518858,454,5.280105,0.615975,24.424533,18.400556,283.938617
123.398706,1304,4.94013,0.681283,14.656475,41.203014,557.136785
85.171977,1382,4.045646,0.637354,18.550681,35.74714,505.119018
114.925539,586,5.630109,0.586077,12.826193,19.832772,258.169564
57.749838,1329,5.770064,0.552674,14.071938,9.186181,449.575399
95.394673,269,5.845448,0.498627,17.266096,18.852687,457.766109
46.408483,839,6.114468,0.665843,18.583258,28.317576,337.849105
45.81415,947,6.073994,0.587159,12.385295,31.667407,496.174323
126.572616,1238,6.14351,0.649025,16.591016,66.038082,471.098007
75.017463,977,5.568838,0.575525,14.422933,13.777293,348.209927
84.144868,1444,7.848832,0.689404,15.790181,23.125809,784.253381
86.054389,1184,8.454335,0.694111,14.603614,26.671116,640.519165
41.077369,1002,6.826963,0.626473,17.370437,15.912357,497.886739
127.368501,588,7.320831,0.590817,12.017979,29.831607,323.872854
68.306686,531,8.0791,0.677374,14.502773,13.640871,549.445567
87.044091,360,6.128746,0.745259,7.069671,22.88479,368.504055
52.137292,304,5.595161,0.741064,13.66135,25.892175,487.75857
36.599762,420,5.767427,0.569684,14.315779,-8.187906,356.330129
65.653032,1360,7.202027,0.646304,17.391622,32.770512,574.237393
54.246314,593,6.990369,0.620748,12.617422,27.957531,463.881258
68.59488,610,5.942612,0.724924,10.990828,11.085927,339.143876
94.299958,1176,5.788525,0.613105,18.747496,8.745732,468.118825
66.802676,1119,7.026001,0.631885,15.928114,23.282327,500.110578
132.741605,1322,6.58356,0.475034,13.017408,43.386055,489.759634
86.505515,1394,4.94743,0.572231,13.373032,16.73659,510.801324
102.484999,641,7.173334,0.79495,8.056108,43.907136,509.115488
129.929389,1029,4.433711,0.716389,18.34825,22.775045,499.830488
48.297598,1468,4.91371,0.718588,22.295601,19.080482,350.919493
99.06092,1051,5.521066,0.485134,14.211479,43.700927,485.989434
53.637513,364,6.872671,0.592485,12.664156,14.431735,378.378539
60.586306,652,6.514276,0.480664,14.854542,11.467542,474.477372
87.025032,330,8.390867,0.728522,19.605059,28.967584,492.07957
50.643653,552,9.13072,0.67538,18.903557,8.159854,338.782948
78.491095,1325,6.728298,0.657681,19.764981,24.584461,467.067127
60.723641,1161,7.264127,0.714384,14.363343,23.486067,603.854424
105.528034,1321,6.033572,0.675931,7.323999,23.468196,673.797176
73.150943,1368,5.503096,0.502491,14.256189,43.776963,570.733848
93.775925,680,8.748119,0.580209,16.386026,19.030247,624.923093
93.415578,795,8.426779,0.576353,18.581153,37.257239,293.06653
77.36596,1082,5.591408,0.645984,17.164239,38.819122,585.968291
102.975681,580,9.351262,0.79823,17.706956,39.554688,530.235404
15.039936,694,6.020849,0.576473,14.916846,8.171635,456.044546
80.801551,649,5.599151,0.655813,14.837153,33.924117,208.027246
42.562797,1241,6.982636,0.675661,15.319514,20.43355,657.465395
93.728727,1111,6.237601,0.800875,14.50567,31.461953,609.555874
78.712075,1025,5.475991,0.553108,18.505807,34.15913,471.045548
117.515933,1003,6.448526,0.574333,20.199721,9.826058,527.489356
71.336941,564,6.812504,0.480193,16.403224,36.169026,442.475657
47.227995,798,8.208078,0.405423,15.74156,27.552534,517.683018
72.258235,1446,6.319202,0.661478,17.324715,31.274565,576.508984
102.030425,547,9.049211,0.637607,15.27083,35.970673,320.997219
71.884014,293,6.425891,0.640627,20.97797,28.547938,287.812146
79.380439,1133,5.744575,0.642493,12.222396,16.671729,622.847555
53.413512,923,4.455028,0.60397,13.880542,12.168857,576.802332
93.235128,678,6.877921,0.598714,14.64034,28.225285,429.041434
47.31439,421,6.526688,0.513787,14.813872,24.768886,343.139026
143.32826,1206,6.525243,0.684964,21.955134,30.26633,482.169798
44.566665,450,6.326217,0.646623,19.321554,41.626591,319.879271
100.221042,460,7.059642,0.71547,13.32819,27.486842,519.570969
128.940528,806,6.418102,0.681074,15.946193,22.011097,607.658843
43.334419,963,6.817536,0.849441,9.381162,14.752458,604.195292
