YearlyIncome,LoanPurpose,CreditRating,RequestedLoanAmount
51149,Education,825,49819.970017
45080,Home,381,47667.350068
33865,Personal,339,50642.660073
21309,Home,722,57334.970093
139114,Car,331,45983.610044
125435,Car,349,28144.560058
198241,Business,531,50374.110011
99047,Car,721,10198.940024
167443,Education,313,58835.410043
150613,Car,636,32428.490067
26125,Business,473,57876.320083
63939,Business,827,34419.130069
186924,Education,752,16848.620031
116815,Personal,696,35587.090031
99015,Personal,426,47646.040062
28428,Home,798,53984.550059
80290,Education,607,16452.200022
40240,Personal,308,20262.980052
35110,Business,680,32360.290017
184807,Personal,502,38310.900061
70916,Home,830,7134.120031
61803,Personal,790,3174.150082
93236,Personal,670,23498.310023
125830,Business,450,25152.200058
158474,Home,675,24039.660096
64353,Car,453,26290.320008
20258,Home,379,10983.260042
197249,Personal,351,43085.030029
145223,Education,590,19708.840096
142548,Personal,458,50672.490036
176322,Car,366,33749.900094
139461,Education,426,50143.930011
147370,Business,369,38067.930001
29410,Personal,629,3753.860033
191979,Education,656,7573.170053
161220,Home,690,6175.030045
91146,Home,303,48016.880047
41577,Business,560,59363.970079
62672,Car,304,38796.840001
28593,Education,552,27040.540049
100937,Car,797,24947.600084
198049,Home,703,57232.660096
152361,Personal,669,7253.4701
109299,Education,466,6094.040035
191357,Car,363,16315.800095
81403,Business,541,42347.600074
111275,Car,420,28123.250006
46570,Personal,849,38084.980059
33456,Home,817,52961.520061
69008,Car,406,29653.530029
195448,Education,481,3169.880091
91843,Car,397,48268.38009
178859,Education,308,40437.950031
130656,Personal,788,53839.620087
191444,Home,351,50783.320031
127247,Car,652,8570.620096
127489,Education,429,2172.430087
118716,Home,660,53144.810061
72094,Personal,701,16435.15008
85943,Business,804,11162.290086
168180,Home,736,30885.420024
24680,Business,305,61354.610088
38816,Education,310,20761.710086
25631,Education,446,37262.300015
59447,Home,563,4192.910038
75139,Business,425,33864.990076
176923,Personal,403,16226.280086
85997,Education,675,53451.720034
129974,Home,698,37488.220059
188403,Education,361,28498.360006
77905,Personal,780,24879.400072
175374,Car,667,47803.750074
185893,Business,741,46904.340059
22645,Personal,729,37552.160029
175599,Personal,479,46051.820085
164081,Business,802,9163.1201
118352,Business,725,40476.310077
89821,Home,357,3566.310004
197945,Home,304,17603.110068
148478,Personal,665,24627.900011
180766,Car,726,8054.840026
146066,Business,605,35565.78002
91650,Car,764,9082.13002
190158,Education,431,48438.880084
62163,Education,353,28728.540047
90083,Car,423,19606.540076
124222,Personal,831,63494.450022
113758,Education,725,2611.480032
70149,Business,814,9393.310018
86293,Car,309,17880.180042
179056,Car,834,60045.990015
45297,Car,798,25292.870045
139426,Personal,777,6311.430084
41957,Education,322,54372.450043
183530,Education,345,53234.330078
93729,Business,646,39981.850096
122883,Home,593,5024.120055
144650,Personal,759,45118.300093
157656,Business,710,15275.720027
81645,Personal,643,12338.770085
161029,Home,471,63537.070065
25202,Car,353,47394.540008
157564,Car,510,23715.700008
69356,Business,709,59231.83002
22995,Business,729,29052.500037
32584,Home,618,12944.070019
131993,Personal,331,19367.830048
82140,Education,803,47228.300087
168244,Business,603,50139.670076
114474,Home,809,31891.400028
92615,Personal,409,2283.260062
194085,Car,696,53140.550027
125540,Education,748,17308.990033
90808,Business,302,43357.84003
98548,Education,503,35015.900076
154310,Home,404,9687.430035
41349,Car,389,18229.710058
114812,Education,680,42816.490063
47834,Car,803,52364.750098
197735,Business,368,7402.660086
70752,Education,637,15983.310098
137553,Personal,359,64440.750082
177839,Personal,371,38711.590002
52758,Home,706,36657.010023
88267,Car,360,30118.150068
121155,Education,465,31405.460028
57333,Education,436,53967.500047
24603,Personal,784,40194.980093
60805,Personal,723,18425.790006
173179,Education,442,2044.550091
133955,Home,582,55344.320009
129151,Personal,642,8020.740009
186463,Car,743,32432.750063
48779,Education,772,47309.290034
95719,Home,556,24858.080036
137120,Personal,795,48907.770053
112109,Education,768,44798.610098
101777,Business,645,23310.750042
186417,Business,702,9862.190024
181981,Home,336,18502.520017
53940,Personal,579,32952.790057
164673,Home,606,26452.300094
87468,Personal,306,54402.280059
45978,Home,812,51448.290077
192239,Business,568,17918.540031
29356,Education,503,52974.310059
140792,Car,416,63601.010011
108931,Home,402,60988.030055
29422,Business,552,29802.72
46618,Education,310,43417.520051
186948,Personal,777,59696.460059
195316,Car,621,54150.790022
48571,Personal,655,18395.950077
70272,Car,558,34065.340025
78477,Home,386,38660.440072
75198,Business,364,12854.550045
29256,Education,655,20633.830037
60320,Education,826,22036.230096
139368,Car,397,9474.300008
130677,Personal,507,17470.970061
35439,Car,690,34150.590033
192305,Car,826,2398.350074
141307,Education,644,63490.180068
76801,Personal,586,28268.180099
133008,Education,697,48882.19008
95944,Business,654,18293.650078
86524,Education,821,10548.480019
119671,Car,445,23302.23006
110666,Business,535,20497.420067
108272,Personal,384,39274.250033
119756,Car,460,32786.550087
78711,Business,336,6418.00006
96260,Home,842,4695.90004
198526,Personal,653,22078.860085
77810,Education,304,10616.680083
184718,Personal,311,26631.33008
35723,Business,557,30471.950098
59696,Car,643,42850.59007
145562,Education,787,30842.800035
150184,Car,595,2594.430002
32921,Education,633,46759.410076
105459,Personal,566,34858.180036
121710,Home,817,3608.930069
91503,Personal,657,20838.430072
185857,Home,623,54470.490043
160906,Home,654,38830.940067
183374,Education,847,50834.470033
94696,Home,524,62710.130039
159255,Home,623,50079.99006
191615,Education,426,11089.830058
95651,Business,423,34116.490028
91457,Business,517,31482.190044
159665,Home,735,17164.060098
37268,Personal,627,47633.25002
34404,Home,734,24802.670036
100665,Car,695,40395.320069
100968,Personal,764,22581.840093
193854,Business,676,63711.840006
114901,Personal,725,57279.55
172689,Education,364,37974.160014
193437,Education,765,3834.850061
73114,Personal,835,56171.270028
138281,Business,481,44372.350051
69530,Car,392,12846.030004
107169,Car,613,20343.970059
36318,Education,483,31656.960061
68902,Home,773,42445.640077
157422,Personal,559,24768.570065
105555,Business,630,27164.16001
120279,Education,724,19883.61001
156275,Car,656,23378.950086
139610,Personal,369,45310.120065
176399,Personal,603,17982.480081
58825,Car,357,34367.980086
49657,Education,466,12389.930032
68253,Personal,512,17965.430055
80106,Personal,670,2202.27008
161238,Car,731,48379.210003
135833,Personal,612,38174.500088
199379,Business,399,32778.030027
144479,Education,843,23165.820006
21260,Car,830,58034.030097
81373,Home,821,60583.08002
98540,Personal,787,18724.180001
152475,Education,427,50689.540089
137028,Business,428,21827.360018
195141,Business,549,25766.020098
65790,Car,521,17249.310005
71886,Car,489,38153.190043
166211,Car,796,51388.610076
182933,Business,708,20974.84003
75539,Car,570,44466.120023
142110,Car,785,54798.710016
131680,Home,414,56776.560048
92177,Car,605,24853.820097
96431,Car,313,47079.110037
82428,Education,390,30412.27
178894,Education,797,20463.320005
67376,Personal,698,36716.680017
131285,Personal,494,40587.140085
111199,Education,340,41226.53003
75326,Business,562,6422.260029
108768,Personal,799,11030.150064
51687,Personal,370,38289.59005
69406,Car,476,6912.460066
159195,Car,709,40992.09003
70365,Personal,315,39530.010011
147027,Education,825,25974.890014
122035,Business,312,2279.000022
29374,Home,847,37820.700081
180829,Business,554,57266.760051
39546,Home,525,50455.100066
70980,Car,479,42935.840001
88690,Personal,471,9866.460045
197074,Home,782,40983.560041
135888,Car,334,51993.910097
54898,Car,848,10514.37003
127257,Education,479,13127.360092
170787,Car,479,11827.260014
141161,Education,478,1839.950034
32322,Car,734,53993.070065
105335,Education,659,32394.390054
168344,Home,631,29299.730091
118677,Personal,360,32974.110021
73529,Home,383,47279.450028
189401,Education,567,18242.500047
161157,Personal,350,28945.930001
65586,Car,325,24478.710018
116273,Education,521,30228.980002
197626,Personal,747,29832.560016
107477,Car,848,23604.870078
127764,Personal,346,50327.220075
154787,Personal,383,2377.040055
170690,Education,335,31426.780074
92527,Personal,653,6857.050018
92388,Personal,624,63780.040085
165638,Business,357,12325.990077
81352,Education,639,39798.560038
94224,Business,489,51482.390001
121809,Car,754,15497.370025
142865,Education,377,37381.650056
34686,Education,458,41904.29004
134230,Car,778,49027.120073
165558,Business,814,56584.740044
194950,Business,321,54675.090072
129770,Personal,458,4960.180027
88349,Car,339,2053.080002
100814,Car,374,32850.490033
138481,Business,317,35996.300006
75698,Education,599,1622.55003
42786,Personal,593,26516.240004
44804,Personal,556,35757.600082
138075,Education,769,11085.570049
95764,Car,841,47773.910039
121377,Business,366,1562.880051
56586,Personal,598,5961.900013
108135,Home,632,45335.70005
190720,Education,638,63643.640066
45651,Home,348,26388.360062
176195,Education,564,2236.370054
196260,Business,436,40996.350001
154441,Home,745,23638.970089
118153,Personal,778,38016.780081
63816,Education,450,6000.260062
153388,Education,779,56580.480054
58348,Home,665,40190.720002
93209,Education,644,29964.70004
62817,Business,638,61128.69003
161723,Car,499,8937.210073
102859,Personal,353,46580.380073
33032,Personal,402,43255.540033
32311,Business,640,29917.810048
62553,Education,352,48306.740031
197558,Car,317,56968.380056
131447,Business,357,14316.630025
157985,Car,528,37582.000006
135100,Education,824,6601.290089
22196,Education,510,5412.020023
150801,Business,726,36558.970078
178715,Home,658,43690.330093
62854,Home,387,28217.020003
196440,Personal,333,34730.300088
70265,Education,845,4981.500083
185819,Car,453,3958.470043
106417,Personal,478,56030.600081
102025,Car,305,28140.300046
20850,Business,794,9150.340015
185300,Car,521,39466.070087
115872,Business,481,58025.510057
114737,Education,832,61439.870032
79487,Business,420,1200.560026
39026,Business,456,17803.450042
180814,Car,569,63034.080031
21831,Personal,446,31311.690088
138314,Business,520,40403.85007
138235,Home,794,19423.250052
167742,Business,826,13651.66007
182759,Personal,368,17931.33004
174996,Home,595,64393.860042
63941,Business,578,53008.410029
116073,Personal,651,56039.130089
141360,Education,457,32888.850087
125750,Education,426,27901.590053
87041,Personal,332,18741.230057
120369,Education,774,14193.01004
68024,Car,573,59815.810085
43769,Home,637,34917.860089
164747,Business,676,24691.840071
34164,Business,707,17986.740022
170810,Personal,813,43336.530089
178617,Home,745,30595.570081
121138,Business,635,6997.710066
127966,Personal,388,14632.060051
32186,Personal,494,59091.160041
182854,Education,346,49329.770057
106273,Business,667,42556.470079
152720,Education,330,5143.480048
186724,Personal,344,52842.170015
145232,Home,464,28903.310027
82743,Car,621,39875.280099
187361,Car,530,13131.620095
24177,Home,748,13165.720024
182415,Personal,424,53630.750047
84817,Home,325,55412.520042
137410,Car,682,26401.150031
135718,Personal,571,46235.110087
90708,Home,752,51976.850068
64221,Education,533,20071.160099
175796,Personal,628,44206.100046
68930,Education,437,52296.550034
156249,Car,633,8638.820052
23695,Home,846,53877.980041
165142,Home,498,9789.730055
110351,Car,550,31460.880026
45911,Business,435,40919.630042
70700,Education,694,9120.500076
119583,Home,831,20987.630014
167040,Personal,335,44248.73004
149558,Car,513,35497.580086
27107,Car,340,21993.60006
142685,Education,662,29934.860087
122873,Personal,740,57880.580004
195823,Education,711,1332.700073
165707,Business,456,11008.840067
62991,Business,783,28494.100048
97422,Personal,370,36946.87002
176246,Personal,614,37765.29005
69842,Home,443,20561.360039
80976,Home,763,62565.200032
195131,Car,536,42172.830094
52212,Business,487,40830.110054
157367,Home,477,54790.180008
115822,Car,426,7632.840088
192001,Education,696,26051.620042
70990,Home,826,36955.390006
81243,Business,667,39269.990055
163048,Business,589,63008.510042
153153,Business,385,63392.14006
36176,Car,806,40096.940029
86953,Education,378,48771.37009
121625,Home,845,25288.610031
183194,Home,736,13549.36006
48837,Car,637,43532.610019
199569,Car,605,43681.800089
179019,Car,328,32475.380017
83764,Education,839,52492.630055
47830,Education,681,7918.440047
117718,Personal,629,64896.850077
21469,Business,659,34708.990099
39195,Business,734,45996.400058
140424,Car,696,57079.210035
152461,Education,840,29922.07005
78524,Business,687,53213.010003
71912,Personal,337,57147.410069
149107,Education,824,57731.390054
37304,Personal,671,7871.550054
121402,Car,528,14210.060098
135816,Business,698,11307.220096
69633,Education,425,47739.810049
174012,Business,724,9610.70009
30658,Personal,652,13677.240016
30966,Home,368,63686.270057
147381,Personal,385,14849.46005
163663,Home,503,1541.560023
31106,Car,425,5727.45004
157204,Home,704,8745.390008
146451,Business,480,61184.110035
87399,Personal,338,59589.890066
44985,Business,629,38481.41009
195633,Education,315,10062.540042
53986,Business,372,61064.760002
32450,Home,660,56107.330036
174486,Personal,312,46686.950004
164437,Education,447,39248.680012
121367,Home,674,62820.950075
96549,Car,641,10377.970086
171194,Home,678,18280.860069
178504,Car,463,6196.340008
120995,Education,426,33839.420075
165813,Home,358,4103.400084
116801,Business,350,40101.200027
22465,Personal,593,4457.190045
130253,Education,730,48856.620041
92708,Car,334,45506.200046
193942,Personal,710,21925.400097
136798,Business,555,60173.870095
78874,Education,338,58801.310076
64990,Car,687,17901.490003
65388,Car,738,53792.73005
87901,Car,428,12398.45004
48005,Personal,793,41635.740008
136260,Business,457,8532.260015
52285,Home,615,46669.900029
113264,Home,699,3600.410036
195235,Car,577,41243.58
53711,Car,309,42398.750055
157053,Education,810,14725.84
107114,Car,685,25467.640027
199869,Business,543,37155.730096
121838,Business,458,9764.150095
185980,Car,588,14499.920006
95096,Personal,654,45804.580071
91837,Business,658,61239.520028
74432,Education,725,64048.590009
60384,Home,628,8076.160031
86018,Car,545,35408.060057
82490,Home,643,37859.070054
119225,Home,823,12564.690077
155429,Education,736,59615.470073
106737,Personal,756,33191.50007
24477,Education,673,19197.330065
63304,Business,528,29636.480042
178221,Car,453,2811.820009
181432,Business,410,23673.070028
123175,Education,533,38732.900004
199548,Car,566,13140.150036
134458,Business,825,18344.800013
